prospect_id,industry,region,company_size,annual_revenue,employees,years_in_business,existing_relationship,website_visits,email_opens,email_clicks,sales_contacts,previous_applications,campaign,channel,days_since_last_interaction,engagement_score,converted,expected_revenue,acquisition_cost,expected_net_value,duplicate_application_flag,velocity_flag,gaming_risk_score,high_value_target,created_at,engagement_rate,sales_intensity,revenue_per_employee,is_recent_interaction,is_high_engagement,conversion_probability,customer_segment,ml_anomaly_flag,anomaly_score,expected_value_from_conversion,expected_business_value,risk_adjusted_value,target_priority_score,recommended_action,value_score,propensity_score,engagement_value_score,risk_penalty,marketing_priority_score,priority_band
112276,Education,West,Small,188218.0,109,23,0,5,4,0,3,1,Startup_Accelerator,Paid Search,67,14.8,0,0.0,2800,-2800.0,0,0,0,0,2026-02-11,0.0,0.5,1726.7706422018348,0,0,0.2482384134495107,1,0,0.4514333455596093,0.0,-2800.0,-2800.0,0.2136052860522798,LOW_PRIORITY,18.628,24.82384134495107,18.35,0.0,21.360528605227984,LOW
112277,Financial Services,East,Small,1333746.0,1404,28,1,4,2,2,2,0,Business_Premium,Partner,37,19.6,0,0.0,2200,-2200.0,0,0,0,0,2026-07-02,1.0,0.4,949.9615384615385,0,0,0.6180975768838234,3,0,0.4220469793305463,0.0,-2200.0,-2200.0,0.4777849095977205,NURTURE_AND_RETARGET,29.206,61.80975768838234,48.71,0.0,47.77849095977206,MEDIUM
112278,Professional Services,East,Small,5626761.0,641,2,0,17,3,2,0,0,Enterprise_Expansion,Partner,81,22.200000000000003,1,75606.77,2200,73406.77,0,0,0,0,2026-05-29,0.6666666666666666,0.0,8778.098283931356,0,0,0.504672201317647,2,0,0.5226162964221097,38156.63505041703,35956.63505041703,35956.63505041703,0.6503944905929411,TARGET_WITH_PERSONALIZED_OFFER,83.048,50.4672201317647,66.312,0.0,65.03944905929411,HIGH
112279,Hospitality,South,Small,1157872.0,1275,28,1,7,7,6,1,1,Startup_Accelerator,Paid Search,16,36.0,1,26206.98,2800,23406.98,0,0,0,1,2026-02-09,0.8571428571428571,0.125,908.1349019607844,1,1,0.9007336402998848,2,1,0.6015579616131043,23605.508496666276,20805.508496666276,20805.508496666276,0.8779301381349482,PRIORITIZE_HIGH_VALUE_OUTREACH,78.24,90.07336402998848,99.38,0.0,87.79301381349482,VERY_HIGH
112280,Hospitality,West,Medium,4274053.0,19,24,0,9,4,0,2,0,Cashback_Business,Web,2,16.0,0,0.0,1100,-1100.0,0,0,0,0,2026-02-01,0.0,0.2,224950.15789473685,1,0,0.5886014818617733,3,0,0.4621622127407457,0.0,-1100.0,-1100.0,0.4997366668377979,NURTURE_AND_RETARGET,52.94799999999999,58.86014818617733,24.773999999999997,0.0,49.97366668377979,MEDIUM
112281,Construction,East,Micro,5152959.0,175,3,0,4,5,3,2,0,Enterprise_Expansion,Email,107,20.7,0,0.0,900,-900.0,0,0,0,0,2026-01-29,0.6,0.4,29445.48,0,0,0.2664430930883272,2,0,0.4568314501874869,0.0,-900.0,-900.0,0.4564023918897472,NURTURE_AND_RETARGET,63.986,26.64430930883272,56.276,0.0,45.640239188974725,MEDIUM
112282,Healthcare,North,Medium,1985355.0,537,10,0,8,1,1,0,0,Startup_Accelerator,Email,57,10.1,1,37124.55,900,36224.55,0,0,0,0,2026-03-20,1.0,0.0,3697.122905027933,0,0,0.2147814607252474,3,0,0.4950480082476563,7973.665077767484,7073.665077767484,7073.665077767484,0.3567856573263613,NURTURE_AND_RETARGET,72.492,21.47814607252474,3.206,0.0,35.67856573263613,MEDIUM
112283,Financial Services,East,Micro,3527076.0,1393,34,1,6,3,1,1,0,Cashback_Business,Email,85,17.9,0,0.0,900,-900.0,0,0,0,0,2026-01-27,0.3333333333333333,0.1428571428571428,2532.0,0,0,0.5261550765732924,3,0,0.3965265672608069,0.0,-900.0,-900.0,0.5347327844579816,TARGET_WITH_PERSONALIZED_OFFER,63.986,52.61550765732924,37.006,0.0,53.47327844579816,HIGH
112284,Manufacturing,West,Medium,2869536.0,1311,19,1,8,2,2,2,0,Cashback_Business,Social,66,22.8,0,0.0,1500,-1500.0,0,0,0,0,2026-08-10,1.0,0.2222222222222222,2188.8146453089244,0,0,0.6181557055077468,2,0,0.4086705948179145,0.0,-1500.0,-1500.0,0.549424067478486,TARGET_WITH_PERSONALIZED_OFFER,37.612,61.81557055077468,69.806,0.0,54.9424067478486,HIGH
112285,Financial Services,South,Small,5462835.0,265,1,0,12,4,2,3,0,Startup_Accelerator,Paid Search,81,25.4,0,0.0,2800,-2800.0,0,0,0,0,2026-01-09,0.5,0.2307692307692307,20614.471698113208,0,1,0.4956951659236468,4,0,0.4541537154992762,0.0,-2800.0,-2800.0,0.4528168246656411,NURTURE_AND_RETARGET,18.628,49.56951659236468,82.27799999999999,0.0,45.28168246656411,MEDIUM
112286,Manufacturing,East,Medium,2629871.0,1199,4,0,7,4,3,0,0,Cashback_Business,Referral,118,17.9,0,0.0,1300,-1300.0,0,0,0,0,2026-03-14,0.75,0.0,2193.3869891576314,0,0,0.1970412009935861,2,0,0.4856138762301922,0.0,-1300.0,-1300.0,0.3187455404471138,NURTURE_AND_RETARGET,44.59,19.70412009935861,37.006,0.0,31.874554044711378,MEDIUM
112287,Financial Services,North,Medium,533719.0,1213,7,0,14,2,1,1,2,Travel_Corporate,Partner,46,18.1,1,10442.41,2200,8242.41,0,0,10,0,2026-06-11,0.5,0.0666666666666666,439.9991755976917,0,0,0.3963095017546894,1,0,0.5322177991584007,4138.426304218186,1938.4263042181856,1688.4263042181856,0.5019652757896103,NURTURE_AND_RETARGET,70.66,39.63095017546894,38.157999999999994,5.0,45.19652757896102,MEDIUM
112288,Professional Services,East,Micro,5831546.0,687,3,0,9,2,2,3,0,Enterprise_Expansion,Sales Outreach,29,20.6,0,0.0,4200,-4200.0,0,0,0,0,2026-05-08,1.0,0.3,8488.42212518195,1,0,0.5144415149121848,4,0,0.4327482383946899,0.0,-4200.0,-4200.0,0.3652576817104832,NURTURE_AND_RETARGET,6.474,51.444151491218484,55.55,0.0,36.52576817104831,MEDIUM
112289,Logistics,North,Medium,3236683.0,1242,14,0,8,3,0,2,1,SME_Growth,Sales Outreach,111,14.0,0,0.0,4200,-4200.0,0,0,0,0,2026-05-27,0.0,0.2222222222222222,2606.024959742352,0,0,0.149476656332249,1,0,0.4618812263368986,0.0,-4200.0,-4200.0,0.118923495349512,LOW_PRIORITY,6.474,14.947665633224899,14.499999999999998,0.0,11.892349534951205,LOW
112290,Healthcare,West,Micro,5790423.0,1499,16,0,4,1,0,1,0,Business_Premium,Partner,38,6.4,0,0.0,2200,-2200.0,0,0,0,0,2026-04-30,0.0,0.2,3862.857238158773,0,0,0.1767554463073216,3,0,0.5230002799901773,0.0,-2200.0,-2200.0,0.1824209508382947,LOW_PRIORITY,29.206,17.67554463073216,0.33,0.0,18.24209508382947,LOW
112291,Manufacturing,South,Micro,1434784.0,587,28,0,9,2,2,0,2,Travel_Corporate,Email,105,14.6,0,0.0,900,-900.0,0,0,10,0,2026-07-21,1.0,0.0,2444.265758091993,0,0,0.2975769457523444,1,0,0.5324668595008052,0.0,-900.0,-1150.0,0.393152625588555,NURTURE_AND_RETARGET,63.986,29.75769457523444,17.646,5.0,34.3152625588555,MEDIUM
112292,Healthcare,West,Large,2559038.0,480,28,0,2,3,0,0,1,Travel_Corporate,Web,117,5.199999999999999,0,0.0,1100,-1100.0,0,0,0,0,2026-02-10,0.0,0.0,5331.329166666666,0,0,0.0716170054105178,1,1,0.5901452606169361,0.0,-1100.0,-1100.0,0.217713652434733,LOW_PRIORITY,52.94799999999999,7.16170054105178,0.084,0.0,21.771365243473298,LOW
112293,Retail,East,Micro,2015450.0,575,6,0,12,2,2,3,1,Travel_Corporate,Sales Outreach,23,23.0,1,43896.46,4200,39696.46,0,0,0,0,2026-07-11,1.0,0.2307692307692307,3505.1304347826085,1,0,0.6005035090086477,4,0,0.4826444930609413,26359.978263057743,22159.978263057743,22159.978263057743,0.6872985790538915,TARGET_WITH_PERSONALIZED_OFFER,78.72,60.05035090086477,70.776,0.0,68.72985790538914,HIGH
112294,Financial Services,East,Micro,8270666.0,431,28,1,7,5,1,1,1,Travel_Corporate,Partner,117,21.1,0,0.0,2200,-2200.0,0,0,0,0,2026-03-04,0.2,0.125,19189.48027842228,0,0,0.4414938327962623,1,0,0.4448506928704732,0.0,-2200.0,-2200.0,0.419025224758318,NURTURE_AND_RETARGET,29.206,44.14938327962623,59.065999999999995,0.0,41.9025224758318,MEDIUM
112295,Construction,South,Micro,6560406.0,404,18,0,6,3,2,3,1,SME_Growth,Sales Outreach,11,19.4,1,94569.36,4200,90369.36,0,0,0,0,2026-03-13,0.6666666666666666,0.4285714285714285,16238.628712871288,1,0,0.5774969270575496,1,0,0.4388783585118182,54613.51479379915,50413.51479379915,50413.51479379915,0.6566276171758973,TARGET_WITH_PERSONALIZED_OFFER,86.324,57.74969270575496,47.31,0.0,65.66276171758973,HIGH
112296,Technology,North,Small,15115921.0,516,18,0,10,4,2,2,0,Enterprise_Expansion,Partner,52,21.8,0,0.0,2200,-2200.0,0,0,0,0,2026-06-14,0.5,0.1818181818181818,29294.42054263566,0,0,0.6371129766730643,2,0,0.4084678386841462,0.0,-2200.0,-2200.0,0.515881839502879,TARGET_WITH_PERSONALIZED_OFFER,29.206,63.71129766730643,63.480000000000004,0.0,51.5881839502879,HIGH
112297,Retail,West,Large,2991094.0,1495,15,1,9,4,1,0,0,Cashback_Business,Email,36,19.5,1,89371.05,900,88471.05,0,0,0,0,2026-08-17,0.25,0.0,2000.731772575251,0,0,0.5641819894350718,3,0,0.4286849698261092,50421.53678690128,49521.53678690128,49521.53678690128,0.6516878952457822,TARGET_WITH_PERSONALIZED_OFFER,86.164,56.41819894350718,48.116,0.0,65.16878952457823,HIGH
112298,Education,North,Small,959833.0,871,14,0,7,2,1,3,0,Travel_Corporate,Paid Search,117,16.5,0,0.0,2800,-2800.0,0,0,0,0,2026-07-03,0.5,0.375,1101.9896670493686,0,0,0.2016343953279639,3,0,0.4478777090895694,0.0,-2800.0,-2800.0,0.2116214778975838,LOW_PRIORITY,18.628,20.16343953279639,27.844,0.0,21.162147789758375,LOW
112299,Hospitality,East,Small,1182834.0,1128,22,0,4,3,2,2,0,Travel_Corporate,Referral,5,15.8,0,0.0,1300,-1300.0,0,0,0,0,2026-04-29,0.6666666666666666,0.4,1048.6117021276596,1,0,0.4759247310184025,3,0,0.4496242147069401,0.0,-1300.0,-1300.0,0.4179911289582811,NURTURE_AND_RETARGET,44.59,47.59247310184025,23.880000000000003,0.0,41.79911289582812,MEDIUM
112300,Technology,North,Small,8378403.0,859,14,0,7,3,1,1,0,Cashback_Business,Sales Outreach,37,13.7,0,0.0,4200,-4200.0,0,0,0,0,2026-08-01,0.3333333333333333,0.125,9753.670547147847,0,0,0.3179493776541662,3,0,0.4072242740864397,0.0,-4200.0,-4200.0,0.1925402199443748,LOW_PRIORITY,6.474,31.79493776541662,13.402,0.0,19.254021994437476,LOW
112301,Professional Services,West,Small,12622703.0,1016,19,1,6,5,0,3,0,SME_Growth,Email,54,21.8,0,0.0,900,-900.0,0,0,0,0,2026-06-02,0.0,0.4285714285714285,12423.920275590552,0,0,0.5745377184888026,4,0,0.4352957791557649,0.0,-900.0,-900.0,0.6094529733199612,TARGET_WITH_PERSONALIZED_OFFER,63.986,57.453771848880265,63.480000000000004,0.0,60.945297331996116,HIGH
112302,Financial Services,North,Small,895150.0,592,30,0,10,2,2,2,0,SME_Growth,Email,76,19.4,1,14763.15,900,13863.15,0,0,0,0,2026-05-06,1.0,0.1818181818181818,1512.0777027027027,0,0,0.6067907044323338,3,0,0.4200100608567051,8958.14218814021,8058.142188140209,8058.142188140209,0.6228398169945503,TARGET_WITH_PERSONALIZED_OFFER,72.904,60.679070443233385,47.31,0.0,62.283981699455026,HIGH
112303,Logistics,East,Small,2036742.0,1344,19,0,11,6,3,3,0,Startup_Accelerator,Referral,85,29.5,1,59369.29,1300,58069.29,0,0,0,0,2026-04-09,0.5,0.25,1515.4330357142858,0,1,0.6652698106372482,2,0,0.4875290233561757,39496.59631596787,38196.59631596787,38196.59631596787,0.7803394147867617,PRIORITIZE_HIGH_VALUE_OUTREACH,83.608,66.52698106372482,94.17,0.0,78.03394147867617,VERY_HIGH
112304,Professional Services,West,Small,1104360.0,846,33,1,6,4,1,2,0,Business_Premium,Web,19,21.1,0,0.0,1100,-1100.0,0,0,0,0,2026-05-27,0.25,0.2857142857142857,1305.390070921986,1,0,0.7135578830659909,3,0,0.4018238564264029,0.0,-1100.0,-1100.0,0.6245510473796959,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,71.3557883065991,59.065999999999995,0.0,62.45510473796959,HIGH
112305,Manufacturing,North,Medium,24804656.0,1405,32,0,5,3,2,2,0,Cashback_Business,Social,104,16.6,0,0.0,1500,-1500.0,0,0,0,0,2026-07-20,0.6666666666666666,0.3333333333333333,17654.559430604982,0,0,0.455696854627163,3,0,0.4256512955456135,0.0,-1500.0,-1500.0,0.3937975845822233,NURTURE_AND_RETARGET,37.612,45.5696854627163,28.546,0.0,39.37975845822234,MEDIUM
112306,Technology,North,Micro,4950700.0,915,14,0,5,2,0,1,0,Enterprise_Expansion,Web,44,8.4,0,0.0,1100,-1100.0,0,0,0,0,2026-04-22,0.0,0.1666666666666666,5410.601092896175,0,0,0.2008864846729884,3,0,0.4783271590576889,0.0,-1100.0,-1100.0,0.2779649181028447,NURTURE_AND_RETARGET,52.94799999999999,20.08864846729884,1.124,0.0,27.796491810284476,MEDIUM
112307,Hospitality,West,Micro,1400219.0,70,34,1,5,2,2,3,0,Business_Premium,Web,58,22.4,1,19253.21,1100,18153.21,0,0,0,0,2026-01-21,1.0,0.5,20003.128571428573,0,0,0.7152188603483676,3,0,0.4215364526274715,13770.258914247794,12670.258914247794,12670.258914247794,0.7192244871567653,TARGET_WITH_PERSONALIZED_OFFER,75.008,71.52188603483675,67.42399999999999,0.0,71.92244871567652,HIGH
112308,Construction,East,Large,1326002.0,572,23,1,7,4,2,0,0,Startup_Accelerator,Paid Search,3,20.4,0,0.0,2800,-2800.0,0,0,0,0,2026-04-07,0.5,0.0,2318.1853146853146,1,0,0.6901505971798912,3,0,0.4594061771951938,0.0,-2800.0,-2800.0,0.484277768730951,NURTURE_AND_RETARGET,18.628,69.01505971798912,54.25600000000001,0.0,48.42777687309511,MEDIUM
112309,Logistics,West,Medium,14381192.0,1453,34,1,8,7,3,2,0,Travel_Corporate,Email,43,31.3,1,486782.69,900,485882.69,0,0,0,1,2026-03-23,0.4285714285714285,0.2222222222222222,9897.585684790089,0,1,0.8852487527164568,0,0,0.4696262075472105,430923.7691664616,430023.7691664616,430023.7691664616,0.9385379387224057,PRIORITIZE_HIGH_VALUE_OUTREACH,99.128,88.52487527164567,96.614,0.0,93.85379387224054,VERY_HIGH
112310,Healthcare,East,Medium,6405744.0,238,19,0,6,1,2,5,1,SME_Growth,Referral,101,21.0,0,0.0,1300,-1300.0,0,0,0,0,2026-08-22,2.0,0.7142857142857143,26914.89075630252,0,0,0.4139882910504623,4,0,0.5188684354445833,0.0,-1300.0,-1300.0,0.4589037309727081,NURTURE_AND_RETARGET,44.59,41.39882910504623,58.272,0.0,45.8903730972708,MEDIUM
112311,Financial Services,North,Medium,3481089.0,1249,25,0,4,2,3,0,0,Cashback_Business,Web,64,13.1,0,0.0,1100,-1100.0,0,0,0,0,2026-02-20,1.5,0.0,2787.100880704564,0,0,0.3384912214530381,3,0,0.4886608549712786,0.0,-1100.0,-1100.0,0.3595270496538671,NURTURE_AND_RETARGET,52.94799999999999,33.84912214530381,10.943999999999999,0.0,35.952704965386715,MEDIUM
112312,Manufacturing,West,Small,2191612.0,178,26,0,8,6,3,4,1,Cashback_Business,Email,43,29.1,1,33134.99,900,32234.99,0,0,0,0,2026-01-29,0.5,0.4444444444444444,12312.426966292134,0,1,0.7827016050784175,4,0,0.4944292944799737,25934.80985725731,25034.80985725731,25034.80985725731,0.8181997222852879,PRIORITIZE_HIGH_VALUE_OUTREACH,79.744,78.27016050784175,93.44,0.0,81.8199722285288,VERY_HIGH
112313,Financial Services,East,Medium,2249147.0,869,22,0,7,4,2,1,1,Startup_Accelerator,Referral,30,17.4,0,0.0,1300,-1300.0,0,0,0,0,2026-04-29,0.5,0.125,2588.2013808975835,1,0,0.4767816931949055,1,0,0.4166421135359837,0.0,-1300.0,-1300.0,0.4380847619377075,NURTURE_AND_RETARGET,44.59,47.67816931949055,33.733999999999995,0.0,43.80847619377075,MEDIUM
112314,Professional Services,West,Micro,841060.0,508,11,1,6,5,1,1,0,SME_Growth,Sales Outreach,67,20.3,0,0.0,4200,-4200.0,0,0,0,0,2026-03-09,0.2,0.1428571428571428,1655.6299212598426,0,0,0.382084273538075,3,0,0.3974493215239985,0.0,-4200.0,-4200.0,0.3018609230921338,NURTURE_AND_RETARGET,6.474,38.2084273538075,53.632000000000005,0.0,30.186092309213375,MEDIUM
112315,Technology,North,Medium,1660255.0,880,31,0,8,5,1,2,1,Business_Premium,Social,21,18.9,0,0.0,1500,-1500.0,0,0,0,0,2026-07-11,0.2,0.2222222222222222,1886.653409090909,1,0,0.576103394526573,1,0,0.419745267490398,0.0,-1500.0,-1500.0,0.4781885275369578,NURTURE_AND_RETARGET,37.612,57.6103394526573,43.65,0.0,47.81885275369578,MEDIUM
112316,Professional Services,West,Small,2133186.0,246,5,0,9,5,0,1,0,SME_Growth,Sales Outreach,38,15.2,0,0.0,4200,-4200.0,0,0,0,0,2026-08-09,0.0,0.1,8671.487804878048,0,0,0.270568621249947,3,0,0.4350236012730217,0.0,-4200.0,-4200.0,0.1853148795624762,LOW_PRIORITY,6.474,27.0568621249947,20.45,0.0,18.531487956247616,LOW
112317,Technology,North,Large,2939470.0,953,31,0,3,3,0,2,0,Cashback_Business,Partner,86,10.0,1,39464.9,2200,37264.9,0,0,0,0,2026-03-08,0.0,0.5,3084.438614900315,0,0,0.224664311865006,3,0,0.4850445918267973,8866.354601321274,6666.3546013212745,6666.3546013212745,0.3599709403392527,NURTURE_AND_RETARGET,72.296,22.4664311865006,2.918,0.0,35.997094033925265,MEDIUM
112318,Construction,North,Medium,3106819.0,917,3,1,9,2,0,4,0,Startup_Accelerator,Email,93,22.6,0,0.0,900,-900.0,0,0,0,0,2026-06-04,0.0,0.4,3388.0250817884407,0,0,0.4119393813376972,4,0,0.4684400770114078,0.0,-900.0,-900.0,0.5463477216019638,TARGET_WITH_PERSONALIZED_OFFER,63.986,41.19393813376972,68.512,0.0,54.63477216019638,HIGH
112319,Hospitality,North,Micro,8786898.0,1177,20,0,6,4,2,7,0,Business_Premium,Referral,50,28.6,1,130551.3,1300,129251.3,0,0,0,0,2026-01-08,0.5,1.0,7465.503823279524,0,1,0.7507918758035644,4,0,0.5260248316007715,98016.85541559388,96716.85541559388,96716.85541559388,0.845772344111604,PRIORITIZE_HIGH_VALUE_OUTREACH,92.31200000000001,75.07918758035645,92.412,0.0,84.5772344111604,VERY_HIGH
112320,Healthcare,East,Small,1624050.0,976,15,0,5,3,1,2,0,Cashback_Business,Paid Search,107,14.1,0,0.0,2800,-2800.0,0,0,0,0,2026-08-21,0.3333333333333333,0.3333333333333333,1663.985655737705,0,0,0.1574541701279696,3,0,0.4324117790771721,0.0,-2800.0,-2800.0,0.1663003765575863,LOW_PRIORITY,18.628,15.745417012796961,15.124,0.0,16.63003765575863,LOW
112321,Construction,East,Micro,13714798.0,425,31,1,7,3,3,1,1,SME_Growth,Paid Search,93,23.7,0,0.0,2800,-2800.0,0,0,0,0,2026-08-19,1.0,0.125,32270.11294117647,0,0,0.6488707501036212,2,0,0.4421630542163801,0.0,-2800.0,-2800.0,0.5062098375466295,TARGET_WITH_PERSONALIZED_OFFER,18.628,64.88707501036211,74.51,0.0,50.62098375466295,HIGH
112322,Retail,South,Medium,2990469.0,920,5,1,7,3,0,4,0,Enterprise_Expansion,Referral,103,22.2,0,0.0,1300,-1300.0,0,0,0,0,2026-03-06,0.0,0.5,3250.509782608696,0,0,0.3539883087964028,4,0,0.4582790980456918,0.0,-1300.0,-1300.0,0.4472477389583812,NURTURE_AND_RETARGET,44.59,35.39883087964028,65.944,0.0,44.724773895838126,MEDIUM
112323,Hospitality,East,Small,4832738.0,554,14,1,9,1,1,1,0,SME_Growth,Partner,98,17.9,0,0.0,2200,-2200.0,0,0,0,0,2026-06-15,1.0,0.1,8723.353790613719,0,0,0.3624574382038276,3,0,0.433538225540541,0.0,-2200.0,-2200.0,0.3393388471917224,NURTURE_AND_RETARGET,29.206,36.245743820382756,37.006,0.0,33.93388471917224,MEDIUM
112324,Construction,South,Small,9628543.0,1468,22,1,8,5,1,1,0,Travel_Corporate,Referral,47,21.9,1,200363.16,1300,199063.16,0,0,0,0,2026-04-15,0.2,0.1111111111111111,6558.952997275204,0,0,0.6122374893348355,3,0,0.3981409760547204,122669.83803359391,121369.83803359391,121369.83803359391,0.733170870200676,TARGET_WITH_PERSONALIZED_OFFER,94.072,61.22374893348355,64.206,0.0,73.31708702006759,HIGH
112325,Logistics,West,Large,5815933.0,655,19,1,9,3,0,5,0,Startup_Accelerator,Sales Outreach,112,25.8,0,0.0,4200,-4200.0,0,0,0,0,2026-02-26,0.0,0.5,8879.287022900764,0,1,0.5517441683930433,4,0,0.5133585623518555,0.0,-4200.0,-4200.0,0.4388278757768695,NURTURE_AND_RETARGET,6.474,55.17441683930433,83.94200000000001,0.0,43.882787577686955,MEDIUM
112326,Financial Services,North,Large,7155476.0,44,7,1,7,7,1,0,0,SME_Growth,Partner,44,21.5,0,0.0,2200,-2200.0,0,0,0,0,2026-02-16,0.1428571428571428,0.0,162624.45454545456,0,0,0.5147947637845738,3,0,0.4500624744877424,0.0,-2200.0,-2200.0,0.4572306437030582,NURTURE_AND_RETARGET,29.206,51.47947637845738,61.675999999999995,0.0,45.72306437030582,MEDIUM
112327,Professional Services,East,Large,1879864.0,104,5,1,10,5,1,2,3,Startup_Accelerator,Web,81,25.5,0,0.0,1100,-1100.0,0,0,10,0,2026-08-14,0.2,0.1818181818181818,18075.615384615383,0,1,0.377105263038972,1,0,0.5474586126789819,0.0,-1100.0,-1350.0,0.5204393683675375,NURTURE_AND_RETARGET,52.94799999999999,37.710526303897204,82.712,5.0,47.043936836753744,MEDIUM
112328,Hospitality,North,Micro,2904201.0,1420,24,0,11,3,5,1,1,Startup_Accelerator,Web,100,26.9,1,74191.49,1100,73091.49,0,0,0,0,2026-08-27,1.6666666666666667,0.0833333333333333,2045.211971830986,0,1,0.6417018580986287,2,0,0.5448538424029791,47608.81698810584,46508.81698810584,46508.81698810584,0.7643918361443829,PRIORITIZE_HIGH_VALUE_OUTREACH,85.556,64.17018580986287,88.09,0.0,76.43918361443829,VERY_HIGH
112329,Logistics,South,Medium,7106890.0,1111,14,0,9,4,5,2,0,Enterprise_Expansion,Paid Search,20,28.5,1,115528.46,2800,112728.46,0,0,0,1,2026-02-08,1.25,0.2,6396.840684068407,1,1,0.7973952107859161,2,0,0.5073688536856246,92121.84071347228,89321.84071347228,89321.84071347228,0.8644298448536623,PRIORITIZE_HIGH_VALUE_OUTREACH,91.756,79.73952107859161,92.228,0.0,86.44298448536621,VERY_HIGH
112330,Professional Services,East,Large,7270381.0,1124,18,0,4,5,3,3,0,Enterprise_Expansion,Email,38,22.7,1,175625.16,900,174725.16,0,0,0,0,2026-06-04,0.6,0.6,6468.3104982206405,0,0,0.6196961445664037,2,0,0.4409668603941657,108834.23454085775,107934.23454085775,107934.23454085775,0.7435112650548816,TARGET_WITH_PERSONALIZED_OFFER,93.256,61.969614456640365,69.126,0.0,74.35112650548817,HIGH
112331,Retail,East,Small,4089408.0,416,15,0,4,3,1,3,0,Travel_Corporate,Sales Outreach,3,15.3,0,0.0,4200,-4200.0,0,0,0,0,2026-02-08,0.3333333333333333,0.6,9830.307692307691,1,0,0.4218623248673227,3,0,0.4652725164151484,0.0,-4200.0,-4200.0,0.2547330461902952,NURTURE_AND_RETARGET,6.474,42.18623248673227,21.118000000000002,0.0,25.473304619029523,MEDIUM
112332,Education,East,Micro,7051594.0,18,28,1,8,1,2,3,2,SME_Growth,Sales Outreach,16,23.6,1,189487.77,4200,185287.77,0,0,10,0,2026-04-01,2.0,0.3333333333333333,391755.2222222223,1,0,0.7662018780810077,1,0,0.5173957523931587,145185.88524738202,140985.88524738202,140735.88524738202,0.8260008451364536,PRIORITIZE_HIGH_VALUE_OUTREACH,95.124,76.62018780810077,74.138,5.0,77.60008451364534,VERY_HIGH
112333,Hospitality,East,Medium,1518462.0,339,33,0,4,5,1,3,0,SME_Growth,Partner,71,17.7,0,0.0,2200,-2200.0,0,0,0,0,2026-08-24,0.2,0.6,4479.238938053098,0,0,0.44508379139254,3,0,0.4249856040334943,0.0,-2200.0,-2200.0,0.373348706126643,NURTURE_AND_RETARGET,29.206,44.508379139254004,35.42,0.0,37.334870612664304,MEDIUM
112334,Logistics,North,Medium,6734544.0,236,21,0,5,10,0,0,0,SME_Growth,Sales Outreach,75,16.0,0,0.0,4200,-4200.0,0,0,0,0,2026-03-27,0.0,0.0,28536.20338983051,0,0,0.2298628787605081,3,0,0.5483133260485564,0.0,-4200.0,-4200.0,0.1756452954422286,LOW_PRIORITY,6.474,22.98628787605081,24.773999999999997,0.0,17.564529544222864,LOW
112335,Professional Services,East,Medium,8705044.0,694,17,1,5,8,0,2,1,Cashback_Business,Web,39,22.6,0,0.0,1100,-1100.0,0,0,0,0,2026-05-14,0.0,0.3333333333333333,12543.291066282422,0,0,0.4900692795182095,1,0,0.4934204471481753,0.0,-1100.0,-1100.0,0.5428731757831943,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,49.00692795182095,68.512,0.0,54.28731757831942,HIGH
112336,Professional Services,South,Small,3475616.0,47,2,1,5,5,0,4,0,Business_Premium,Referral,60,23.0,0,0.0,1300,-1300.0,0,0,0,0,2026-02-24,0.0,0.6666666666666666,73949.27659574468,0,0,0.4050788959724058,4,0,0.4616662939787443,0.0,-1300.0,-1300.0,0.4799025031875826,NURTURE_AND_RETARGET,44.59,40.507889597240585,70.776,0.0,47.990250318758264,MEDIUM
112337,Construction,East,Micro,4136985.0,622,1,0,5,5,4,1,0,Travel_Corporate,Referral,2,22.0,0,0.0,1300,-1300.0,0,0,0,0,2026-07-10,0.8,0.1666666666666666,6651.1012861736335,1,0,0.538166221733424,2,0,0.4903623952370294,0.0,-1300.0,-1300.0,0.5279877997800408,TARGET_WITH_PERSONALIZED_OFFER,44.59,53.816622173342395,64.874,0.0,52.79877997800408,HIGH
112338,Technology,South,Medium,454104.0,1231,13,1,8,3,1,2,0,Business_Premium,Sales Outreach,15,21.5,1,5553.09,4200,1353.09,0,0,0,0,2026-05-21,0.3333333333333333,0.2222222222222222,368.8903330625508,1,0,0.5986206983875243,3,0,0.4102998422967904,3324.194614008777,-875.8053859912225,-875.8053859912225,0.638263314274386,TARGET_WITH_PERSONALIZED_OFFER,70.152,59.86206983875243,61.675999999999995,0.0,63.826331427438596,HIGH
112339,Construction,South,Small,13864652.0,666,16,0,4,5,1,3,0,Startup_Accelerator,Partner,69,17.7,0,0.0,2200,-2200.0,0,0,0,0,2026-03-16,0.2,0.6,20817.795795795795,0,0,0.3594067177702938,3,0,0.4251445073054622,0.0,-2200.0,-2200.0,0.3347940229966322,NURTURE_AND_RETARGET,29.206,35.94067177702938,35.42,0.0,33.47940229966322,MEDIUM
