prospect_id,industry,region,company_size,campaign,channel,annual_revenue,conversion_probability,expected_business_value,marketing_priority_score,priority_band,gaming_risk_score,ml_anomaly_flag,recommended_action
103066,Professional Services,East,Micro,Startup_Accelerator,Sales Outreach,7902570.0,0.5985572342512568,-4200.0,45.24537554130656,MEDIUM,0,0,NURTURE_AND_RETARGET
121649,Healthcare,North,Medium,Cashback_Business,Partner,2277333.0,0.4586427155316618,-2200.0,45.243422198924776,MEDIUM,0,0,NURTURE_AND_RETARGET
104912,Professional Services,West,Large,Travel_Corporate,Paid Search,2680071.0,0.281619908914639,6672.240577158458,45.24169590115876,MEDIUM,0,0,NURTURE_AND_RETARGET
120442,Technology,West,Micro,Startup_Accelerator,Referral,3004035.0,0.4201923682204593,-1300.0,45.24155656992068,MEDIUM,0,0,NURTURE_AND_RETARGET
102801,Healthcare,South,Small,Business_Premium,Sales Outreach,1085948.0,0.3657143775827078,6358.382538007998,45.24094699122185,MEDIUM,0,0,NURTURE_AND_RETARGET
116337,Hospitality,South,Large,Startup_Accelerator,Email,6089898.0,0.3346610432647861,-900.0,45.240846946915376,MEDIUM,0,0,NURTURE_AND_RETARGET
111087,Technology,South,Small,SME_Growth,Partner,5920160.0,0.4785200004844571,-2200.0,45.24030002180057,MEDIUM,0,0,NURTURE_AND_RETARGET
121447,Healthcare,West,Large,Business_Premium,Sales Outreach,2520203.0,0.3276935694071387,9197.040490165256,45.240210623321246,MEDIUM,0,0,NURTURE_AND_RETARGET
116807,Hospitality,East,Micro,Startup_Accelerator,Sales Outreach,33325230.0,0.6728435688655553,-4200.0,45.23986059894999,MEDIUM,0,0,NURTURE_AND_RETARGET
107483,Financial Services,West,Small,Business_Premium,Email,4810798.0,0.2720421554554256,38859.32827672032,45.23349699549415,MEDIUM,0,0,NURTURE_AND_RETARGET
124176,Construction,South,Small,Business_Premium,Sales Outreach,1998780.0,0.5695228775437376,-4200.0,45.23242948946819,MEDIUM,0,0,NURTURE_AND_RETARGET
123382,Education,South,Micro,Travel_Corporate,Social,4922873.0,0.4940827082424874,-1500.0,45.23152187091193,MEDIUM,0,0,NURTURE_AND_RETARGET
120986,Logistics,North,Small,Cashback_Business,Partner,2189908.0,0.5074748102094461,-2200.0,45.22766645942507,MEDIUM,0,0,NURTURE_AND_RETARGET
120190,Hospitality,East,Small,Cashback_Business,Email,1774776.0,0.3065198890806345,-900.0,45.22489500862855,MEDIUM,0,0,NURTURE_AND_RETARGET
103428,Professional Services,North,Micro,Travel_Corporate,Web,5097083.0,0.3686043473610049,-1100.0,45.224195631245216,MEDIUM,10,0,NURTURE_AND_RETARGET
109388,Healthcare,South,Micro,Enterprise_Expansion,Email,3981473.0,0.3341755795907633,-900.0,45.21900108158435,MEDIUM,0,0,NURTURE_AND_RETARGET
120070,Retail,East,Medium,Startup_Accelerator,Sales Outreach,5719273.0,0.6105000070989911,-4200.0,45.2188003194546,MEDIUM,0,0,NURTURE_AND_RETARGET
100905,Education,South,Micro,Enterprise_Expansion,Web,10866329.0,0.5475016736443982,-1100.0,45.21697531399792,MEDIUM,0,0,NURTURE_AND_RETARGET
108797,Professional Services,North,Small,Cashback_Business,Web,3345061.0,0.428524996698051,-1100.0,45.21662485141229,MEDIUM,0,0,NURTURE_AND_RETARGET
120255,Logistics,East,Micro,Cashback_Business,Email,9798951.0,0.2806493272777033,35832.87139554039,45.21401972749665,MEDIUM,0,0,NURTURE_AND_RETARGET
114426,Manufacturing,North,Large,Enterprise_Expansion,Paid Search,3254730.0,0.5495014813216978,-2800.0,45.2085666594764,MEDIUM,0,0,NURTURE_AND_RETARGET
121014,Hospitality,West,Large,Business_Premium,Referral,10110680.0,0.4605637019398905,-1300.0,45.207466587295066,MEDIUM,0,0,NURTURE_AND_RETARGET
109232,Hospitality,West,Medium,Travel_Corporate,Social,3912535.0,0.4495124036652126,-1500.0,45.20545816493457,MEDIUM,0,0,NURTURE_AND_RETARGET
108404,Financial Services,West,Micro,Startup_Accelerator,Paid Search,18580748.0,0.5944681752218799,-2800.0,45.1976678849846,MEDIUM,0,0,NURTURE_AND_RETARGET
112287,Financial Services,North,Medium,Travel_Corporate,Partner,533719.0,0.3963095017546894,1938.4263042181856,45.19652757896102,MEDIUM,10,0,NURTURE_AND_RETARGET
112868,Technology,North,Small,Startup_Accelerator,Email,8205859.0,0.4471304956362163,-900.0,45.19637230362974,MEDIUM,0,0,NURTURE_AND_RETARGET
114616,Financial Services,North,Small,Enterprise_Expansion,Paid Search,4657162.0,0.5326150962670669,-2800.0,45.19627933201801,MEDIUM,0,0,NURTURE_AND_RETARGET
104226,Financial Services,North,Small,Travel_Corporate,Email,23888073.0,0.4435558597391363,-900.0,45.19431368826113,MEDIUM,0,0,NURTURE_AND_RETARGET
104657,Financial Services,West,Medium,Enterprise_Expansion,Partner,1887199.0,0.533543052319549,-2200.0,45.1923373543797,MEDIUM,0,0,NURTURE_AND_RETARGET
107044,Technology,North,Large,Cashback_Business,Email,2779961.0,0.3796870397901699,-900.0,45.19021679055765,MEDIUM,0,0,NURTURE_AND_RETARGET
108949,Retail,East,Micro,SME_Growth,Email,19373660.0,0.3903347466295142,-900.0,45.18576359832814,MEDIUM,0,0,NURTURE_AND_RETARGET
115847,Professional Services,West,Micro,Business_Premium,Sales Outreach,20036101.0,0.6205174262183283,-4200.0,45.18518417982477,MEDIUM,0,0,NURTURE_AND_RETARGET
100148,Manufacturing,West,Large,Cashback_Business,Partner,1159753.0,0.531511679904783,-2200.0,45.18452559571524,MEDIUM,10,0,NURTURE_AND_RETARGET
105792,Healthcare,North,Large,Business_Premium,Web,4871553.0,0.3819673327430187,-1100.0,45.18232997343584,MEDIUM,0,0,NURTURE_AND_RETARGET
117476,Technology,East,Medium,Cashback_Business,Sales Outreach,1921667.0,0.590526342764852,-4200.0,45.17878542441834,MEDIUM,0,0,NURTURE_AND_RETARGET
111561,Healthcare,South,Small,Travel_Corporate,Email,2617372.0,0.3790426297773802,-900.0,45.17841833998212,MEDIUM,10,0,NURTURE_AND_RETARGET
120570,Manufacturing,West,Medium,SME_Growth,Email,5059083.0,0.4352444328505585,-900.0,45.17429947827513,MEDIUM,10,0,NURTURE_AND_RETARGET
100723,Financial Services,East,Small,Startup_Accelerator,Partner,2483362.0,0.6153232056139994,-2200.0,45.174044252629976,MEDIUM,0,0,NURTURE_AND_RETARGET
122776,Construction,South,Micro,SME_Growth,Web,491243.0,0.3720810170943386,-1100.0,45.16824576924524,MEDIUM,0,0,NURTURE_AND_RETARGET
115129,Hospitality,East,Medium,Travel_Corporate,Sales Outreach,8185632.0,0.5469346006150385,-4200.0,45.16715702767674,MEDIUM,0,0,NURTURE_AND_RETARGET
122455,Retail,North,Small,SME_Growth,Referral,8393989.0,0.4225281814184997,-1300.0,45.16666816383249,MEDIUM,0,0,NURTURE_AND_RETARGET
100077,Construction,North,Small,Cashback_Business,Paid Search,1190943.0,0.4499609004382449,-2800.0,45.16644051972102,MEDIUM,0,0,NURTURE_AND_RETARGET
110217,Logistics,West,Micro,Business_Premium,Web,6052095.0,0.4014177764489458,-1100.0,45.16559994020256,MEDIUM,0,0,NURTURE_AND_RETARGET
103271,Retail,North,Small,Business_Premium,Email,8247674.0,0.3898393618213834,-900.0,45.16347128196226,MEDIUM,0,0,NURTURE_AND_RETARGET
120950,Technology,North,Medium,Enterprise_Expansion,Social,2157006.0,0.2866279834641502,14553.133341958976,45.16265925588676,MEDIUM,0,0,NURTURE_AND_RETARGET
123418,Technology,North,Medium,Enterprise_Expansion,Paid Search,9203970.0,0.6069520291354739,-2800.0,45.16264131109632,MEDIUM,0,0,NURTURE_AND_RETARGET
105671,Construction,West,Large,Cashback_Business,Email,2494593.0,0.3391621749446205,-900.0,45.15939787250792,MEDIUM,0,0,NURTURE_AND_RETARGET
103258,Construction,South,Medium,Cashback_Business,Paid Search,2840533.0,0.5388949717302504,-2800.0,45.15247372786126,MEDIUM,0,0,NURTURE_AND_RETARGET
106612,Retail,North,Small,Cashback_Business,Web,1345686.0,0.3943269357629162,-1100.0,45.15211210933122,MEDIUM,0,0,NURTURE_AND_RETARGET
120855,Technology,East,Small,Startup_Accelerator,Paid Search,2300759.0,0.636123434912071,-2800.0,45.1481545710432,MEDIUM,0,0,NURTURE_AND_RETARGET
123053,Financial Services,South,Small,Cashback_Business,Sales Outreach,2077679.0,0.6483435624684697,-4200.0,45.14376031108114,MEDIUM,0,0,NURTURE_AND_RETARGET
107606,Retail,North,Small,Cashback_Business,Partner,4907471.0,0.5170215469571912,-2200.0,45.14246961307361,MEDIUM,0,0,NURTURE_AND_RETARGET
105165,Hospitality,South,Micro,Startup_Accelerator,Paid Search,1754665.0,0.5561089155961519,-2800.0,45.13150120182684,MEDIUM,0,0,NURTURE_AND_RETARGET
104764,Logistics,South,Small,Startup_Accelerator,Paid Search,2429551.0,0.5807309695108959,-2800.0,45.13149362799032,MEDIUM,0,0,NURTURE_AND_RETARGET
100086,Healthcare,South,Large,Travel_Corporate,Web,11038996.0,0.3901988184262563,-1100.0,45.12714682918153,MEDIUM,0,0,NURTURE_AND_RETARGET
117979,Manufacturing,East,Large,Business_Premium,Paid Search,2257283.0,0.4741445489651175,-2800.0,45.12190470343029,MEDIUM,0,0,NURTURE_AND_RETARGET
109246,Education,West,Medium,Travel_Corporate,Social,1038597.0,0.2594983627577309,5062.843343324395,45.12102632409788,MEDIUM,0,0,NURTURE_AND_RETARGET
102584,Construction,East,Small,Cashback_Business,Sales Outreach,28135073.0,0.5656986101282169,-4200.0,45.12073745576976,MEDIUM,0,0,NURTURE_AND_RETARGET
121387,Construction,North,Large,Cashback_Business,Paid Search,2668454.0,0.4698563676452167,-2800.0,45.12013654403475,MEDIUM,0,0,NURTURE_AND_RETARGET
108208,Financial Services,South,Micro,Enterprise_Expansion,Sales Outreach,11745608.0,0.2406367780243602,87372.77617631979,45.11905501109621,MEDIUM,0,0,NURTURE_AND_RETARGET
100146,Construction,North,Medium,Startup_Accelerator,Email,1330451.0,0.3475336715535462,-900.0,45.11811521990958,MEDIUM,0,0,NURTURE_AND_RETARGET
108649,Construction,North,Micro,Business_Premium,Referral,4559810.0,0.4335031183718066,-1300.0,45.1169403267313,MEDIUM,0,0,NURTURE_AND_RETARGET
108412,Technology,North,Medium,Startup_Accelerator,Web,1452343.0,0.4442615873106437,-1100.0,45.11277142897897,MEDIUM,0,0,NURTURE_AND_RETARGET
119139,Professional Services,West,Medium,Startup_Accelerator,Partner,17214973.0,0.516197767519858,-2200.0,45.10539953839361,MEDIUM,0,0,NURTURE_AND_RETARGET
104062,Hospitality,East,Medium,Enterprise_Expansion,Paid Search,2432802.0,0.4933701912521535,-2800.0,45.1046586063469,MEDIUM,0,0,NURTURE_AND_RETARGET
123493,Manufacturing,North,Small,Cashback_Business,Web,7168976.0,0.4439007039447148,-1100.0,45.09653167751216,MEDIUM,0,0,NURTURE_AND_RETARGET
107665,Professional Services,South,Medium,Business_Premium,Email,4770729.0,0.4558291823224598,-900.0,45.09621320451069,MEDIUM,0,0,NURTURE_AND_RETARGET
106771,Education,East,Small,SME_Growth,Sales Outreach,1709203.0,0.6549295513777628,-4200.0,45.09492981199932,MEDIUM,0,0,NURTURE_AND_RETARGET
116318,Professional Services,North,Small,Startup_Accelerator,Sales Outreach,8162334.0,0.534574218142254,-4200.0,45.09453981640144,MEDIUM,0,0,NURTURE_AND_RETARGET
107526,Retail,West,Micro,Business_Premium,Web,3124480.0,0.3717543001274734,-1100.0,45.09434350573631,MEDIUM,0,0,NURTURE_AND_RETARGET
123823,Retail,West,Small,SME_Growth,Email,5121909.0,0.4105135306749415,-900.0,45.09180888037236,MEDIUM,0,0,NURTURE_AND_RETARGET
121871,Healthcare,North,Small,Business_Premium,Web,1324965.0,0.2829759578051802,-1100.0,45.09091810123311,MEDIUM,0,0,NURTURE_AND_RETARGET
112222,Professional Services,West,Large,SME_Growth,Email,4954621.0,0.4285341261402773,-900.0,45.08753567631248,MEDIUM,0,0,NURTURE_AND_RETARGET
109070,Financial Services,West,Medium,SME_Growth,Referral,2079177.0,0.4113706774129265,-1300.0,45.078980483581695,MEDIUM,0,0,NURTURE_AND_RETARGET
113633,Healthcare,West,Micro,SME_Growth,Partner,5790517.0,0.4953448560460842,-2200.0,45.07821852207378,MEDIUM,0,0,NURTURE_AND_RETARGET
112340,Logistics,North,Medium,Startup_Accelerator,Social,4915773.0,0.4160166918070814,-1500.0,45.073751131318666,MEDIUM,0,0,NURTURE_AND_RETARGET
123514,Manufacturing,East,Medium,Enterprise_Expansion,Paid Search,18987780.0,0.6305676046364225,-2800.0,45.06854220863901,MEDIUM,0,0,NURTURE_AND_RETARGET
113431,Technology,East,Medium,Business_Premium,Paid Search,2291263.0,0.4984857690006221,-2800.0,45.068459605028,MEDIUM,0,0,NURTURE_AND_RETARGET
121459,Manufacturing,West,Small,Travel_Corporate,Web,561537.0,0.4306420753203807,-1100.0,45.06629338941713,MEDIUM,0,0,NURTURE_AND_RETARGET
100425,Financial Services,North,Small,Travel_Corporate,Referral,1688878.0,0.4795173600459427,-1300.0,45.06598120206742,MEDIUM,0,0,NURTURE_AND_RETARGET
105820,Healthcare,South,Medium,Travel_Corporate,Sales Outreach,26509923.0,0.6769488673719755,-4200.0,45.063799031738895,MEDIUM,0,0,NURTURE_AND_RETARGET
111688,Technology,East,Small,Startup_Accelerator,Referral,6565212.0,0.3980898940359504,-1300.0,45.062945231617775,MEDIUM,10,0,NURTURE_AND_RETARGET
124713,Hospitality,North,Medium,Startup_Accelerator,Email,2366684.0,0.3147796788534377,-900.0,45.0625855484047,MEDIUM,0,0,NURTURE_AND_RETARGET
115877,Hospitality,North,Micro,Startup_Accelerator,Web,14685026.0,0.4126119970664562,-1100.0,45.06093986799053,MEDIUM,0,0,NURTURE_AND_RETARGET
110797,Healthcare,South,Medium,Enterprise_Expansion,Web,1403591.0,0.3069807285870072,12164.870587598309,45.05873278641533,MEDIUM,0,0,NURTURE_AND_RETARGET
104011,Education,South,Medium,Travel_Corporate,Email,5206379.0,0.3745143889682233,-900.0,45.05784750357005,MEDIUM,0,0,NURTURE_AND_RETARGET
105163,Logistics,North,Micro,Cashback_Business,Paid Search,491452.0,0.3864508826696985,3353.8361266146267,45.05748972013644,MEDIUM,0,0,NURTURE_AND_RETARGET
109196,Financial Services,West,Small,Cashback_Business,Email,4767677.0,0.3242996003637811,-900.0,45.05738201637015,MEDIUM,0,0,NURTURE_AND_RETARGET
102329,Education,South,Large,Startup_Accelerator,Partner,4397158.0,0.2258251382612167,20868.281764532618,45.05653122175475,MEDIUM,0,0,NURTURE_AND_RETARGET
123453,Healthcare,North,Small,Travel_Corporate,Web,11295180.0,0.4810727938235128,-1100.0,45.05127572205808,MEDIUM,0,0,NURTURE_AND_RETARGET
121809,Technology,East,Small,SME_Growth,Social,7236409.0,0.4381161467117793,-1500.0,45.04862660203007,MEDIUM,0,0,NURTURE_AND_RETARGET
101238,Education,North,Small,Business_Premium,Sales Outreach,1870726.0,0.5607607148099455,-4200.0,45.04573216644755,MEDIUM,0,0,NURTURE_AND_RETARGET
121225,Financial Services,West,Small,SME_Growth,Paid Search,7856576.0,0.469464626429634,-2800.0,45.04410818933353,MEDIUM,0,0,NURTURE_AND_RETARGET
103789,Financial Services,East,Medium,Travel_Corporate,Email,1666069.0,0.2621500600579663,-900.0,45.04305270260849,MEDIUM,0,0,NURTURE_AND_RETARGET
104432,Manufacturing,West,Medium,SME_Growth,Email,1675939.0,0.4929299886944879,-900.0,45.04134949125195,MEDIUM,0,0,NURTURE_AND_RETARGET
114068,Construction,West,Large,Cashback_Business,Social,7690940.0,0.5194199609403995,-1500.0,45.04049824231798,MEDIUM,0,0,NURTURE_AND_RETARGET
105382,Hospitality,South,Medium,Travel_Corporate,Referral,444228.0,0.468256363957226,-1300.0,45.03923637807517,MEDIUM,0,0,NURTURE_AND_RETARGET
101723,Retail,South,Small,Enterprise_Expansion,Social,3707447.0,0.5387340250893684,-1500.0,45.03883112902157,MEDIUM,0,0,NURTURE_AND_RETARGET
111468,Technology,North,Medium,Startup_Accelerator,Referral,4983229.0,0.3609029676216941,-1300.0,45.03593354297624,MEDIUM,0,0,NURTURE_AND_RETARGET
120558,Professional Services,East,Small,Travel_Corporate,Social,9893821.0,0.5669834285754849,-1500.0,45.03565428589682,MEDIUM,0,0,NURTURE_AND_RETARGET
118750,Professional Services,West,Micro,Enterprise_Expansion,Partner,4628108.0,0.4828812877748908,-2200.0,45.03495794987008,MEDIUM,0,0,NURTURE_AND_RETARGET
106230,Technology,North,Small,Business_Premium,Social,2536076.0,0.366698291033282,-1500.0,45.03402309649769,MEDIUM,0,0,NURTURE_AND_RETARGET
109331,Manufacturing,North,Large,SME_Growth,Paid Search,4334274.0,0.5225866898552579,-2800.0,45.03220104348661,MEDIUM,0,0,NURTURE_AND_RETARGET
117972,Construction,North,Medium,Cashback_Business,Social,1241470.0,0.3022205913405956,11598.636337676073,45.029526610326805,MEDIUM,0,0,NURTURE_AND_RETARGET
111275,Logistics,South,Large,SME_Growth,Web,25608053.0,0.3367706045599019,141493.91075356337,45.02867720519558,MEDIUM,10,0,NURTURE_AND_RETARGET
116352,Manufacturing,South,Small,Enterprise_Expansion,Partner,991322.0,0.4993410791719235,-2200.0,45.02764856273656,MEDIUM,0,0,NURTURE_AND_RETARGET
118609,Logistics,North,Medium,Enterprise_Expansion,Email,6836328.0,0.3898258714415403,-900.0,45.02566421486932,MEDIUM,0,0,NURTURE_AND_RETARGET
114021,Technology,North,Medium,Enterprise_Expansion,Social,3590932.0,0.4894595379454783,-1500.0,45.02347920754653,MEDIUM,0,0,NURTURE_AND_RETARGET
114876,Financial Services,West,Micro,SME_Growth,Social,5501257.0,0.4736016742435808,-1500.0,45.022675340961136,MEDIUM,0,0,NURTURE_AND_RETARGET
124327,Construction,North,Micro,Cashback_Business,Paid Search,9891652.0,0.6120431337069109,-2800.0,45.02254101681099,MEDIUM,0,0,NURTURE_AND_RETARGET
119075,Healthcare,West,Medium,Startup_Accelerator,Partner,5135146.0,0.4911306308056336,-2200.0,45.01897838625351,MEDIUM,0,0,NURTURE_AND_RETARGET
106863,Manufacturing,East,Small,Enterprise_Expansion,Email,10162967.0,0.3413500307376214,-900.0,45.01825138319296,MEDIUM,0,0,NURTURE_AND_RETARGET
111708,Professional Services,North,Micro,Enterprise_Expansion,Referral,2408631.0,0.4595491555330217,-1300.0,45.01621199898598,MEDIUM,0,0,NURTURE_AND_RETARGET
122930,Healthcare,South,Small,SME_Growth,Sales Outreach,2605085.0,0.6427459349321457,-4200.0,45.01466707194656,MEDIUM,0,0,NURTURE_AND_RETARGET
122198,Logistics,West,Medium,Cashback_Business,Referral,2005885.0,0.5219220322068537,-1300.0,45.013391449308415,MEDIUM,0,0,NURTURE_AND_RETARGET
124192,Manufacturing,East,Medium,Travel_Corporate,Paid Search,1606748.0,0.5646610853247198,-2800.0,45.01274883961239,MEDIUM,0,0,NURTURE_AND_RETARGET
110845,Financial Services,North,Small,Enterprise_Expansion,Partner,4067601.0,0.5197599514583015,-2200.0,45.01209781562356,MEDIUM,0,0,NURTURE_AND_RETARGET
113508,Construction,West,Medium,Business_Premium,Partner,15829462.0,0.5508043602227419,-2200.0,45.01109621002339,MEDIUM,0,0,NURTURE_AND_RETARGET
119666,Logistics,North,Micro,Travel_Corporate,Paid Search,8603240.0,0.4931898913653053,-2800.0,45.00654511143874,MEDIUM,0,0,NURTURE_AND_RETARGET
119940,Technology,North,Micro,Business_Premium,Referral,6834423.0,0.4189493616434439,-1300.0,45.00562127395497,MEDIUM,0,0,NURTURE_AND_RETARGET
122082,Logistics,North,Medium,SME_Growth,Sales Outreach,4564506.0,0.6646411776504442,-4200.0,45.00435299426999,MEDIUM,10,0,NURTURE_AND_RETARGET
103603,Financial Services,North,Small,Cashback_Business,Web,3034854.0,0.4089662902541427,-1100.0,45.004083061436425,MEDIUM,0,0,NURTURE_AND_RETARGET
117444,Professional Services,East,Medium,SME_Growth,Web,12877482.0,0.2796267989342866,87766.51800478001,45.004005952042895,MEDIUM,0,0,NURTURE_AND_RETARGET
108867,Financial Services,East,Small,Startup_Accelerator,Email,4472005.0,0.3812587800094421,-900.0,45.0017451004249,MEDIUM,0,0,NURTURE_AND_RETARGET
104554,Manufacturing,North,Micro,Business_Premium,Email,835196.0,0.4153562217377499,5040.860807326124,44.99662997819874,MEDIUM,10,0,NURTURE_AND_RETARGET
124503,Manufacturing,East,Medium,Enterprise_Expansion,Email,22560708.0,0.4634386830662008,-900.0,44.99584073797904,MEDIUM,0,0,NURTURE_AND_RETARGET
108674,Retail,East,Medium,Business_Premium,Referral,20372426.0,0.4146716157523453,-1300.0,44.99312270885554,MEDIUM,0,0,NURTURE_AND_RETARGET
103801,Hospitality,North,Small,Startup_Accelerator,Social,6956932.0,0.5405923636149008,-1500.0,44.99285636267054,MEDIUM,0,0,NURTURE_AND_RETARGET
109186,Technology,East,Medium,Cashback_Business,Paid Search,1520686.0,0.3379340500507727,3535.131359384319,44.99263225228477,MEDIUM,0,0,NURTURE_AND_RETARGET
118104,Retail,West,Micro,Business_Premium,Social,14171937.0,0.2704660458381325,64253.19784392185,44.99217206271596,MEDIUM,10,0,NURTURE_AND_RETARGET
111192,Logistics,North,Micro,Travel_Corporate,Paid Search,1897728.0,0.2935449045411166,13705.648373971086,44.99192070435025,MEDIUM,0,0,NURTURE_AND_RETARGET
117658,Professional Services,South,Small,Travel_Corporate,Sales Outreach,2795557.0,0.5143727426383733,-4200.0,44.9886734187268,MEDIUM,0,0,NURTURE_AND_RETARGET
106021,Technology,West,Small,Travel_Corporate,Email,1533697.0,0.3752021126431039,-900.0,44.98839506893968,MEDIUM,0,0,NURTURE_AND_RETARGET
108395,Technology,North,Large,Business_Premium,Web,1731516.0,0.4534329065778891,-1100.0,44.98828079600501,MEDIUM,0,0,NURTURE_AND_RETARGET
116876,Hospitality,South,Medium,Enterprise_Expansion,Paid Search,1519505.0,0.519159147675669,-2800.0,44.98716164540511,MEDIUM,0,0,NURTURE_AND_RETARGET
102587,Hospitality,West,Medium,Startup_Accelerator,Referral,1811462.0,0.4555501370680618,-1300.0,44.981856168062784,MEDIUM,0,0,NURTURE_AND_RETARGET
118733,Professional Services,West,Small,Travel_Corporate,Paid Search,3069228.0,0.4798662076022905,-2800.0,44.978979342103074,MEDIUM,0,0,NURTURE_AND_RETARGET
100145,Technology,North,Small,Cashback_Business,Email,5203366.0,0.3991079265697261,-900.0,44.97815669563768,MEDIUM,10,0,NURTURE_AND_RETARGET
115539,Technology,East,Medium,Cashback_Business,Email,3552410.0,0.3988335665585947,-900.0,44.97621049513677,MEDIUM,0,0,NURTURE_AND_RETARGET
115297,Hospitality,East,Small,Business_Premium,Paid Search,966468.0,0.5500455591234514,-2800.0,44.974250160555314,MEDIUM,0,0,NURTURE_AND_RETARGET
101800,Retail,East,Micro,Enterprise_Expansion,Paid Search,3071671.0,0.5576897981246649,-2800.0,44.97304091560992,MEDIUM,0,0,NURTURE_AND_RETARGET
112399,Logistics,South,Micro,Travel_Corporate,Partner,1220341.0,0.5268047547562307,-2200.0,44.97271396403038,MEDIUM,10,0,NURTURE_AND_RETARGET
111997,Logistics,North,Medium,Cashback_Business,Web,832219.0,0.4411046317894614,-1100.0,44.97070843052576,MEDIUM,0,0,NURTURE_AND_RETARGET
124795,Professional Services,West,Large,Enterprise_Expansion,Partner,3080423.0,0.2564692987120183,24687.636009423044,44.96991844204083,MEDIUM,0,0,NURTURE_AND_RETARGET
113289,Manufacturing,West,Small,Business_Premium,Social,2257033.0,0.4846540271106367,-1500.0,44.96963121997865,MEDIUM,10,0,NURTURE_AND_RETARGET
110872,Healthcare,West,Micro,SME_Growth,Email,9522095.0,0.4200760526533638,-900.0,44.96852236940137,MEDIUM,0,0,NURTURE_AND_RETARGET
112224,Healthcare,South,Medium,Enterprise_Expansion,Paid Search,2233059.0,0.560827683396491,-2800.0,44.9638457528421,MEDIUM,10,0,NURTURE_AND_RETARGET
119841,Hospitality,South,Medium,Business_Premium,Social,32768320.0,0.5797826331897179,-1500.0,44.96361849353731,MEDIUM,0,0,NURTURE_AND_RETARGET
111983,Education,West,Small,Travel_Corporate,Partner,727350.0,0.3903568756547682,-2200.0,44.96295940446457,MEDIUM,0,0,NURTURE_AND_RETARGET
108772,Retail,West,Small,Business_Premium,Web,4242724.0,0.54184843236925,-1100.0,44.962579456616254,MEDIUM,0,0,NURTURE_AND_RETARGET
104052,Financial Services,North,Micro,Cashback_Business,Social,980409.0,0.4068985513436632,-1500.0,44.95943481046484,MEDIUM,0,0,NURTURE_AND_RETARGET
100741,Education,South,Small,SME_Growth,Referral,2634446.0,0.4956556456458791,-1300.0,44.95660405406456,MEDIUM,10,0,NURTURE_AND_RETARGET
111240,Retail,North,Small,Cashback_Business,Partner,13392229.0,0.6730973015573362,-2200.0,44.95307857008013,MEDIUM,0,0,NURTURE_AND_RETARGET
117191,Technology,North,Micro,Startup_Accelerator,Referral,3164342.0,0.2642861264349453,16444.71231540142,44.94287568957254,MEDIUM,0,0,NURTURE_AND_RETARGET
110518,Healthcare,North,Small,Travel_Corporate,Social,4159978.0,0.4384610484257882,-1500.0,44.94054717916047,MEDIUM,0,0,NURTURE_AND_RETARGET
100312,Construction,East,Small,Enterprise_Expansion,Paid Search,4545189.0,0.6101607688763401,-2800.0,44.9378345994353,MEDIUM,0,0,NURTURE_AND_RETARGET
124230,Professional Services,South,Small,Startup_Accelerator,Email,3663488.0,0.418016361728617,-900.0,44.93583627778777,MEDIUM,10,0,NURTURE_AND_RETARGET
118210,Professional Services,North,Large,Business_Premium,Email,10529059.0,0.3150908185171435,-900.0,44.93538683327145,MEDIUM,0,0,NURTURE_AND_RETARGET
123161,Financial Services,East,Small,Enterprise_Expansion,Social,4278104.0,0.3351473334040051,21701.25115250573,44.93483000318023,MEDIUM,0,0,NURTURE_AND_RETARGET
121374,Professional Services,East,Small,Cashback_Business,Social,1461294.0,0.4206220167117672,-1500.0,44.93339075202952,MEDIUM,0,0,NURTURE_AND_RETARGET
122919,Manufacturing,North,Small,Business_Premium,Email,2612218.0,0.3717083429670871,-900.0,44.93157543351892,MEDIUM,0,0,NURTURE_AND_RETARGET
102499,Professional Services,West,Medium,Startup_Accelerator,Email,1665746.0,0.3784051576179813,12146.486526083409,44.92903209280916,MEDIUM,0,0,NURTURE_AND_RETARGET
107795,Retail,North,Micro,Enterprise_Expansion,Sales Outreach,571563.0,0.2384752643928516,-451.8723457743317,44.92738689767832,MEDIUM,0,0,NURTURE_AND_RETARGET
115560,Hospitality,East,Medium,Enterprise_Expansion,Social,9105622.0,0.5168517552628774,-1500.0,44.924928986829485,MEDIUM,0,0,NURTURE_AND_RETARGET
115148,Manufacturing,North,Small,Travel_Corporate,Sales Outreach,14839934.0,0.6356066996074509,-4200.0,44.92220148233529,MEDIUM,0,0,NURTURE_AND_RETARGET
110720,Manufacturing,South,Small,Cashback_Business,Referral,6326684.0,0.2874831254094763,35387.11592666151,44.92174064342643,MEDIUM,10,0,NURTURE_AND_RETARGET
124351,Financial Services,East,Small,Cashback_Business,Paid Search,2879304.0,0.565233373121507,-2800.0,44.91450179046782,MEDIUM,10,0,NURTURE_AND_RETARGET
123211,Manufacturing,West,Medium,Travel_Corporate,Email,9732438.0,0.3942633542340389,-900.0,44.91295094053175,MEDIUM,0,0,NURTURE_AND_RETARGET
120769,Logistics,South,Small,SME_Growth,Web,4066863.0,0.4069202827656163,-1100.0,44.91201272445273,MEDIUM,0,0,NURTURE_AND_RETARGET
106670,Healthcare,North,Large,SME_Growth,Paid Search,1617069.0,0.4694647691083384,-2800.0,44.911314609875234,MEDIUM,0,0,NURTURE_AND_RETARGET
